polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,,
0.265416667,0.742083333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.166666667,0.666666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.1,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.25,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.25,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.0375,0.45,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.1,0.2625,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,0.7,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.566666667,0.625,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.096428571,0.558928571,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.35,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.3,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.3,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.15,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.166666667,0.666666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.5,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
1,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.3275,0.5225,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.35,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.45,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.075,0.975,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.65,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.5,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.0625,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.583333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.6,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.116666667,0.583333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.345454545,0.418181818,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.025,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.4,0.6,,,,,,,,,,,,
1625166000,51.5099,1016,20.05,0,1.03,,,,,,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.341666667,0.575,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.2,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.136363636,0.454545455,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.166666667,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.033333333,0.066666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.285714286,0.535714286,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.333333333,0.666666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.666666667,0.433333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.35,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.0625,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.1,0.175,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.05,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.6,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.125,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.55,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.625,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.366666667,0.833333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.375,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.2,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.31875,0.775,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.75,0.8,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.466666667,0.483333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
1,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.283333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.05,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.6,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.8,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.775,0.825,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.875,0.666666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.166666667,0.566666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.136363636,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.3125,0.6875,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.116666667,0.477777778,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.05,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.035714286,0.071428571,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.433333333,0.633333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.063888889,0.563888889,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.357142857,0.535714286,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.333333333,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.6,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-1,0.8,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.377777778,0.533333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.388888889,0.211111111,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.25,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.888888889,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.049715909,0.65,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.214285714,0.571428571,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.184090909,0.713636364,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.213068182,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.05,0.191666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.05,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.02,0.202222222,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.3,0.2,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.491071429,0.535714286,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.7,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.15,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.35,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.625,0.666666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.2,0.3,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4375,0.6625,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.375,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
1,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.45,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.375,0.8,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.09375,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.052083333,0.677083333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.4,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.15,0.65,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.45,0.55,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.8,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.9,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.3,0.45,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.015625,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.125,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.016666667,0.263888889,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.1,0.8,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.45,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.55,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.166666667,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.5,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.5,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.025,0.525,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.208333333,0.466666667,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.01875,0.6125,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.35,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.6,0.7,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.8,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.016666667,0.133333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.4,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.55,0.7,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.25,0.55,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.9,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,1,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.6,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.175,0.175,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.303333333,0.663333333,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.9,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.75,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.5,0.5,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.125,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.4,0.55,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0.375,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.15,0.555555556,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0.15,0.65,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.025,0.575,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
0,0,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
-0.025,0.325,75,12.05,19.96,60,1016,20.05,10000,0,1.03,,,
