polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.2,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.018181818,0.277272727,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.6,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.8,0.4,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.478125,0.425,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.666666667,0.833333333,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.285714286,0.535714286,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.5,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0.066666667,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.208333333,0.491666667,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.55,0.75,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.1,0.1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.1,0.3,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.25,0.888888889,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.7,0.6,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.392857143,0.517857143,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.004761905,0.647619048,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0.125,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.4,0.4,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.225,0.375,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.5,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.357142857,0.571428571,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0.125,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2275,0.455833333,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.1,0.9,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.75,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.24,0.66,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.5,-14400,90,1625162400,33.96,89,1017,29.07,16093,60,4.12,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0.1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.045454545,0.595959596,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.2,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.5,1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.9,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.3,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.6,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.468181818,0.727272727,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.8,0.7,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.2,0.8,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.5,0.5,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,-14400,90,1625162400,33.96,89,1017,29.07,16093,60,4.12,
-0.2,0.8,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
1,0.3,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.8,0.7,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.136363636,0.454545455,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.077083333,0.625,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.8,0.75,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.227272727,0.545454545,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.245454545,0.72962963,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.4,0.8,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.3,0.833333333,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.458333333,0.75,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.4,0.9,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.85,1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.15,0.55,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.25,0.4625,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.3125,0.5,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.1,0.1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
-0.033333333,0.466666667,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.1,0.1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0.5,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.05,0.95,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.25,0.416666667,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.166666667,0.766666667,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,1,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.1,0.8,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
1,0.3,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.017857143,0.392857143,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.2,0.2,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0.65,0.7625,90,27.07,33.96,89,1017,29.07,16093,60,4.12,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.202380952,0.311904762,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.6,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.375,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.9,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.2,0.3,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.25,0.4,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.09375,0.59375,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.45,0.45,-14400,90,1625158800,36.3,89,1017,29.81,16093,80,2.57,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.066666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.5,-14400,90,1625158800,36.3,89,1017,29.81,16093,80,2.57,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.136363636,0.454545455,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.125,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.8,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.6,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.9,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.25,0.6,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.75,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.2,0.4,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.09375,0.4,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.125,0.166666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.16,0.54,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.213541667,0.333333333,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,-14400,90,1625158800,36.3,89,1017,29.81,16093,80,2.57,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.166666667,0.066666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.341666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.4375,0.725,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.175,0.458333333,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.05,0.2,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.3,0.2,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.066666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.5,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.6,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.25,0.25,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.15,0.65,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
1,0.3,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.3,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,-14400,90,1625158800,36.3,89,1017,29.81,16093,80,2.57,
-0.092857143,0.55,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.333333333,0.666666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.4,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.066666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.2,0.4,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.75,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.125,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.666666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.1,0.2,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.15,0.475,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.25,0.8,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,America/New_York,-14400,27.8,1625158800,36.3,89,1017,29.81,16093,80,2.57
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.7,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.65,0.575,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.175,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.39375,0.55,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.466666667,0.666666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.227272727,0.545454545,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-1,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.9,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.266666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.5,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.4,0.7,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.7,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.375,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.25,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.625,0.55,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.1,0.85,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.45,0.525,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.0875,0.191666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.095238095,0.253571429,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.283333333,0.716666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.1125,0.463636364,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.136363636,0.454545455,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.5,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.78125,0.6,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.25,0.566666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.5,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.035714286,0.214285714,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.5,0.9,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-1,1,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.275,0.55,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.69375,0.616666667,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.033333333,0.696296296,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.278571429,0.435714286,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.8,0.7,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0.5,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.2,0.8,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0.193181818,0.393939394,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.166666667,0.333333333,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
-0.188333333,0.173333333,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.8,36.3,89,1017,29.81,16093,80,2.57,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.2,0.3,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.2,0.3,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
