polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,,
0.85,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.214285714,0.642857143,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.2,0.2,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.266666667,0.477777778,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.25,0.408333333,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.3,0.1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.275,0.625,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.875,0.6,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,3600,75,1625162400,18.32,82,1016,18.93,9000,110,3.6,,
0.266666667,0.483333333,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.0875,0.491666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.136363636,0.454545455,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.291666667,0.541666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
1,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.35,0.3625,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.3,0.45,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.443892045,0.545454545,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.2875,0.255,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.068181818,0.454545455,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.1,0.6,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.8,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.5,0.9,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.4125,0.9,-6.2662,Europe/Dublin,75,15.79,1625162400,18.32,82,1016,18.93,9000,110,3.6
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.333333333,0.666666667,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.5,0.9,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
1,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
-0.1,0.45,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.85,1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.8,0.75,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.375,0.1,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.5,0.5,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0,0,75,15.79,18.32,82,1016,18.93,9000,110,3.6,,,
0.466666667,0.916666667,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.455,0.845,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.16,0.54,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.25,0.25,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.118181818,0.327272727,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.5,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.407142857,0.785714286,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.05,0.4,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.45,0.7,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.85,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.277777778,0.388888889,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.183333333,0.408333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.05,0.375,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.525,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.4,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.007142857,0.25,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.85,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.475,0.866666667,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.133333333,0.133333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.25,0.477777778,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.278787879,0.518181818,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.762939453,0.333333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.181818182,0.660606061,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.0625,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.7,0.6,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.475,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.1,0.1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.25,0.25,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.625,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.083333333,0.083333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.625,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.0625,0.6875,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.512121212,0.818181818,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.2,0.2,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,0.3,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.5,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.102777778,0.458333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0.125,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.136363636,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.8,0.9,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.359090909,0.488636364,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.25,0.333333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.6,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0.066666667,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.5,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.239814815,0.296296296,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.4,0.4,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.8,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.25,0.333333333,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.2,0.2,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
1,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0.0625,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.077777778,0.144444444,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.283333333,0.259375,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.6,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.103571429,0.55,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.8,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.345454545,0.501515152,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.0625,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.8,0.75,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0.166666667,0.25,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.25,0.5,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.125,0.375,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
-0.5,1,75,15.15,17.35,77,1017,19.28,8000,150,5.14,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.6,0.9,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.55,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.45,0.8,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.033333333,0.066666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
1,1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.75,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.104761905,0.695238095,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.8,0.75,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.125,0.1875,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.7,0.9,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.35,0.65,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.225,0.366666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.35,0.65,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.2,0.2,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.4375,0.6875,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.3,0.508333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.468181818,0.677272727,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.025,0.191666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.291666667,0.541666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.533333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.26,0.26,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.2,0.641666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.02,0.7,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.083333333,0.583333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.05,0.1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.102777778,0.344444444,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.625,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.125,0.375,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.9,1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.2,0.75,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.566666667,0.833333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.260416667,0.427777778,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0.05,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.5,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.023333333,0.142222222,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.3,0.525,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.6,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0.75,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.4,0.4,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.5,0.9,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.45,0.55,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.4,0.4,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.325,0.566666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.9,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.3,0.4,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.9,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.355555556,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.125,0.375,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.086805556,0.511111111,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.607291667,0.716666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.05,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.243055556,0.288888889,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.1,0.65,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.4,0.8,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.7,0.8,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0.1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.285714286,0.535714286,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.55,0.583333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.651851852,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.1,0.2,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.5,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.45,0.5,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.3,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0.75,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.660416667,0.708333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.25,0.5625,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.166666667,0.066666667,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.65,0.7,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.8,1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.2,0.6,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.5,0.5625,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
1,1,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.340625,0.7375,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.466666667,0.708333333,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
-0.125,0.375,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.2,0.2,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0,0,75,14.74,18.56,72,1017,19.93,8000,120,4.12,,,
0.416666667,0.583333333,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.5,0.5,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.213068182,0.5,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
-0.166666667,0.166666667,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.5,0.9,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
-0.125,0.375,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
-0.15,0.7,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.00625,0.35,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.666666667,0.716666667,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.291666667,0.441666667,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0.118181818,0.427272727,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
-0.125,0.375,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
0,0,75,13.71,18.42,68,1017,19.78,10000,100,3.6,,,
